2016-09-23 11:11:12,092 [12] DEBUG PlotService.Services.Helper - PlotTask 1 19 sec
2016-09-23 11:11:12,094 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "156127E" /r "1000" /z "O" /c "MAP" /e "BT" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_156127E_BT.pdf" /st "1665609-31048172" /t "24" /n "22" /u "BZT" /imp /d /isolate 
2016-09-23 11:11:13,200 [11] DEBUG PlotService.Services.Helper - PlotTask 2 20 sec
2016-09-23 11:11:13,202 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "157126C" /r "1000" /z "O" /c "MAP" /e "BT" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_157126C_BT.pdf" /st "1665609-31048172" /t "24" /n "23" /u "BZT" /imp /d /isolate 
2016-09-23 11:11:16,306 [13] DEBUG PlotService.Services.Helper - PlotTask 3 23 sec
2016-09-23 11:11:16,307 [13] DEBUG PlotService.Services.Helper - Plot dwg: /i "W:\RWA005\Cardex\Ouest\EDH\MSS\REPERAGE\EL\368-4.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotDwg.scr" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_368_4_29270.pdf" /d /isolate 
2016-09-23 11:11:24,267 [11] DEBUG PlotService.Services.Helper - PlotTask 4 31 sec
2016-09-23 11:11:24,269 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "BT" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_BT.pdf" /st "1643478-31048179" /t "3" /n "1" /u "BZT" /imp /d /isolate 
2016-09-23 11:11:26,701 [12] DEBUG PlotService.Services.Helper - PlotTask 5 34 sec
2016-09-23 11:11:26,706 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "EP" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_EP.pdf" /st "1643478-31048179" /t "3" /n "2" /u "BZT" /imp /d /isolate 
